student_id,term_number,course name,grade
6922,950,Object-Oriented Programming and Data Structures II,F
7871,950,Object-Oriented Programming and Data Structures II,B+
8765,950,Object-Oriented Programming and Data Structures II,B
5616,950,Object-Oriented Programming and Data Structures II,C+
6304,950,Object-Oriented Programming and Data Structures II,B
10693,950,Object-Oriented Programming and Data Structures II,C+
16,950,Systems Analysis and Design,B+
8294,950,Systems Analysis and Design,D+
5909,950,Systems Analysis and Design,B-
8308,950,Systems Analysis and Design,B-
9534,950,Systems Analysis and Design,B-
6379,950,Systems Analysis and Design,B-
7938,950,Systems Analysis and Design,B-
4099,950,Systems Analysis and Design,C+
9810,950,Systems Analysis and Design,B-
7699,950,Systems Analysis and Design,B
2638,950,Systems Analysis and Design,C
5616,950,Systems Analysis and Design,B
7948,950,Programming Language Structures,B-
10616,950,Programming Language Structures,A
7341,950,Programming Language Structures,F
1345,950,Programming Language Structures,A
6368,950,Programming Language Structures,C
6198,950,Programming Language Structures,C+
7987,950,Programming Language Structures,B
7005,950,Programming Language Structures,B-
10651,950,Programming Language Structures,A
3856,950,Programming Language Structures,B
7694,950,Programming Language Structures,A-
9274,950,Programming Language Structures,A
4368,950,Programming Language Structures,A-
4483,950,Programming Language Structures,B+
10031,950,Programming Language Structures,B-
1183,950,Programming Language Structures,B
8014,950,Programming Language Structures,F
2937,950,Programming Language Structures,B+
330,950,Programming Language Structures,A
8308,950,Programming Language Structures,C
6388,950,Programming Language Structures,B-
4277,950,Programming Language Structures,A
2405,950,Programming Language Structures,F
528,950,Programming Language Structures,B+
7958,950,Programming Language Structures,A
2676,950,Programming Language Structures,A-
7951,950,Programming Language Structures,C
5822,950,Programming Language Structures,B-
2057,950,Programming Language Structures,A
9304,950,Programming Language Structures,A-
5019,950,Programming Language Structures,B-
2907,950,Data Communications and Computer Networks,C-
10031,950,Data Communications and Computer Networks,F
381,950,Data Communications and Computer Networks,C
5909,950,Data Communications and Computer Networks,C-
488,950,Data Communications and Computer Networks,C-
4099,950,Data Communications and Computer Networks,C-
4052,950,Data Communications and Computer Networks,C-
9810,950,Data Communications and Computer Networks,D+
4678,950,Data Communications and Computer Networks,B
347,950,Data Communications and Computer Networks,D+
4440,950,Data Communications and Computer Networks,F
10592,950,Data Communications and Computer Networks,C+
348,950,Data Communications and Computer Networks,C+
8915,950,Data Communications and Computer Networks,C-
2760,950,Data Communications and Computer Networks,C+
16,950,Data Communications and Computer Networks,B-
2937,950,Data Communications and Computer Networks,C+
839,950,Data Communications and Computer Networks,B
9764,950,Data Communications and Computer Networks,B
3297,950,Data Communications and Computer Networks,C
2394,950,Data Communications and Computer Networks,A-
9201,950,Data Communications and Computer Networks,B
5616,950,Data Communications and Computer Networks,C
9389,950,Data Communications and Computer Networks,C
7282,950,Data Communications and Computer Networks,C
10651,950,Data Communications and Computer Networks,B+
7049,950,Data Communications and Computer Networks,C
9148,950,Data Communications and Computer Networks,B
8294,950,Data Communications and Computer Networks,F
8308,950,Data Communications and Computer Networks,C-
9532,950,Data Communications and Computer Networks,A-
8167,950,Data Communications and Computer Networks,C-
9039,950,Data Communications and Computer Networks,C
5563,950,Data Communications and Computer Networks,F
7987,950,Data Communications and Computer Networks,C
7364,950,Data Communications and Computer Networks,C-
7951,950,Data Communications and Computer Networks,C
2057,950,Data Communications and Computer Networks,B
7053,950,Data Communications and Computer Networks,C+
585,950,Data Communications and Computer Networks,C
2448,950,Data Communications and Computer Networks,B-
2545,950,Data Communications and Computer Networks,C
2208,950,Data Communications and Computer Networks,B-
5019,950,Data Communications and Computer Networks,D
9274,950,"Web Protocols, Technologies and Applications",A
7948,950,"Web Protocols, Technologies and Applications",B
4483,950,"Web Protocols, Technologies and Applications",D
8014,950,"Web Protocols, Technologies and Applications",A-
330,950,"Web Protocols, Technologies and Applications",A
8045,950,"Web Protocols, Technologies and Applications",C+
2405,950,"Web Protocols, Technologies and Applications",F
9532,950,"Web Protocols, Technologies and Applications",A
4052,950,"Web Protocols, Technologies and Applications",C
8167,950,"Web Protocols, Technologies and Applications",D
6198,950,"Web Protocols, Technologies and Applications",A
9201,950,"Web Protocols, Technologies and Applications",B
10434,950,"Web Protocols, Technologies and Applications",B
9361,950,"Web Protocols, Technologies and Applications",D
7005,950,"Web Protocols, Technologies and Applications",B
6009,950,"Web Protocols, Technologies and Applications",D
9389,950,"Web Protocols, Technologies and Applications",A
9304,950,"Web Protocols, Technologies and Applications",A
3313,950,Applications in Information Systems,B
10434,950,Applications in Information Systems,C
9361,950,Applications in Information Systems,C
6009,950,Applications in Information Systems,C
9389,950,Applications in Information Systems,B
9039,950,Electrical Engineering Projects and Tools,F
2074,950,Electrical Engineering Projects and Tools,B
7364,950,Electrical Engineering Projects and Tools,B
1639,950,Electrical Engineering Projects and Tools,C
4240,950,Electrical Engineering Projects and Tools,A
6208,950,Circuit Modeling I,F
348,950,Circuit Modeling I,C
2492,950,Circuit Modeling I,F
10616,950,Solid State Electronic Devices,B-
2760,950,Logic and Digital Design,B
5148,950,Engineering Success Skills,B-
4240,950,Engineering Success Skills,B+
4193,950,Engineering Success Skills,B
4076,950,Engineering Success Skills,C
2181,950,Engineering Success Skills,F
7721,950,Engineering Success Skills,C
9276,950,Engineering Success Skills,A
1225,950,Engineering Success Skills,B-
2374,950,Engineering Success Skills,F
6516,950,Engineering Success Skills,B-
5174,950,Engineering Success Skills,B-
2579,950,Engineering Success Skills,A-
2757,950,Engineering Success Skills,B+
4995,950,Engineering Success Skills,B-
2738,950,Introduction to Engineering Projects,B
1639,950,Introduction to Engineering Projects,C+
6208,950,Introduction to Engineering Projects,F
2738,950,Engineering Mechanics-Statics,B+
4675,950,Mechanics of Materials,C+
8884,950,Engineering Economy,B+
8884,950,Applications of Electrical Engineering,B-
1040,950,Elementary Algebra,F
7127,950,Elementary Algebra,B
10644,950,Intermediate Algebra,B
3881,950,Intermediate Algebra,C
5148,950,Intermediate Algebra,C
5133,950,College Algebra,B+
825,950,College Algebra,C
9916,950,College Algebra,C+
3700,950,College Algebra,B
4995,950,College Algebra,B
6308,950,College Algebra,C
2374,950,College Algebra,C-
4193,950,College Algebra,C
342,950,College Algebra,B-
281,950,Finite Mathematics with Applications,A-
3313,950,Finite Mathematics with Applications,B
1186,950,Finite Mathematics with Applications,B
3972,950,Finite Mathematics with Applications,C+
6513,950,Finite Mathematics with Applications,D
1008,950,Finite Mathematics with Applications,D
4698,950,Finite Mathematics with Applications,C-
6750,950,Finite Mathematics with Applications,C
3838,950,Finite Mathematics with Applications,C-
7049,950,Mathematics of Finance,B+
32,950,Elementary Statistics,B-
1967,950,Elementary Statistics,A
7938,950,Elementary Statistics,B
2638,950,Elementary Statistics,C
5083,950,Elementary Statistics,D+
5861,950,Precalculus,F
5174,950,Precalculus,C+
5686,950,Precalculus,F
5278,950,Precalculus,F
2579,950,Precalculus,C
2181,950,Precalculus,F
8231,950,Precalculus,C
276,950,Precalculus,B-
1691,950,Precalculus,B
9279,950,Precalculus,B
3680,950,Precalculus,C
1225,950,Trigonometry and Analytic Geometry,D+
5563,950,Trigonometry and Analytic Geometry,C
6516,950,Trigonometry and Analytic Geometry,B
6922,950,Trigonometry and Analytic Geometry,D
6388,950,Calculus and Analytic Geometry I,B-
2358,950,Calculus and Analytic Geometry I,F
8915,950,Calculus and Analytic Geometry I,C
6319,950,Calculus and Analytic Geometry I,C
7721,950,Calculus and Analytic Geometry I,D
3795,950,Calculus and Analytic Geometry I,D
10584,950,Calculus and Analytic Geometry I,C-
8133,950,Calculus and Analytic Geometry I,C
9127,950,Calculus and Analytic Geometry I,F
381,950,Calculus and Analytic Geometry I,D
4372,950,Calculus and Analytic Geometry I,D
10693,950,Calculus and Analytic Geometry I,C
1423,950,Calculus and Analytic Geometry I,B-
7671,950,Calculus and Analytic Geometry I,C-
9969,950,Calculus and Analytic Geometry I,B-
570,950,Calculus and Analytic Geometry I,F
4076,950,Calculus and Analytic Geometry I,D
2240,950,Calculus and Analytic Geometry I,D
9947,950,Calculus and Analytic Geometry I,B-
4506,950,Discrete Mathematics,C-
7341,950,Discrete Mathematics,F
3297,950,Discrete Mathematics,F
6459,950,Discrete Mathematics,F
347,950,Discrete Mathematics,F
4785,950,Discrete Mathematics,C-
4440,950,Discrete Mathematics,F
8014,950,Discrete Mathematics,C
9475,950,Discrete Mathematics,C
7871,950,Discrete Mathematics,B-
7282,950,Discrete Mathematics,C+
585,950,Discrete Mathematics,C+
882,950,Discrete Mathematics,F
2979,950,Discrete Mathematics,A
9376,950,Discrete Mathematics,B-
524,950,Discrete Mathematics,B-
2876,950,Discrete Mathematics,F
2492,950,Calculus and Analytic Geometry II,D
2074,950,Calculus and Analytic Geometry II,F
5108,950,Calculus and Analytic Geometry II,F
6208,950,Calculus and Analytic Geometry II,F
7664,950,Calculus and Analytic Geometry II,F
4240,950,Calculus and Analytic Geometry II,D+
10364,950,Calculus and Analytic Geometry II,B
1639,950,Calculus and Analytic Geometry II,F
6417,950,Calculus and Analytic Geometry III,D
9475,950,Calculus and Analytic Geometry III,D
4440,950,Calculus and Analytic Geometry III,D
4675,950,Differential Equations I,F
2738,950,Statistical Methods with Applications,B-
7364,950,Statistical Methods with Applications,F
9304,950,Statistical Methods with Applications,C-
4277,950,Theory of Numbers,A
330,950,Senior Seminar,A
4675,950,Thermodynamics,F
8884,950,Thermodynamics,C+
2738,950,Thermodynamics,B-
8884,950,Engineering Materials,B
8884,950,Introduction to Computational Methods,B
6513,950,Introductory Astronomy Lab,A
2448,950,Introductory Astronomy Lab,A
5086,950,Introductory Astronomy Lab,A
6379,950,Introductory Astronomy Lab,A-
5086,950,Introductory Astronomy:Stars and Galaxies,C
6379,950,Introductory Astronomy:Stars and Galaxies,B
6513,950,Introductory Astronomy:Stars and Galaxies,D
2448,950,Introductory Astronomy:Stars and Galaxies,A
7938,950,Principles of Physics,B
9810,950,Principles of Physics,C
7871,950,Principles of Physics,B-
10434,950,Principles of Physics,C+
3833,950,Principles of Physics,C+
4440,950,General Physics I,C+
9475,950,General Physics II,C
6417,950,General Physics II,C-
7364,950,General Physics II,C
2738,950,Modern Physics,B
8294,950,Introduction to Software Engineering,D+
9376,950,Introduction to Software Engineering,B
10693,950,Introduction to Software Engineering,B-
6319,950,Introduction to Software Engineering,C
7664,950,Introduction to Software Engineering,F
10174,950,Introduction to Software Engineering,B-
10364,950,Introduction to Software Engineering,B-
2145,950,Introduction to Software Engineering,C+
6922,950,Introduction to Software Engineering,C+
2545,950,Introduction to Software Engineering,B-
9274,950,Object Oriented Analysis and Design,C
2907,950,Object Oriented Analysis and Design,D
9532,950,Object Oriented Analysis and Design,B
9475,950,Object Oriented Analysis and Design,C-
2676,950,Object Oriented Analysis and Design,B-
7871,950,Object Oriented Analysis and Design,B
9201,950,Object Oriented Analysis and Design,C
7364,950,Object Oriented Analysis and Design,C-
2057,950,Object Oriented Analysis and Design,B-
348,950,Object Oriented Analysis and Design,C
2760,950,Object Oriented Analysis and Design,B
7948,950,Object Oriented Analysis and Design,C-
4368,950,Object Oriented Analysis and Design,C-
1183,950,Object Oriented Analysis and Design,D+
8014,950,Object Oriented Analysis and Design,D
2937,950,Object Oriented Analysis and Design,B-
330,950,Object Oriented Analysis and Design,A-
8308,950,Object Oriented Analysis and Design,C-
8045,950,Object Oriented Analysis and Design,D
7341,950,Object Oriented Analysis and Design,C-
528,950,Object Oriented Analysis and Design,C
2394,950,Object Oriented Analysis and Design,A-
1345,950,Object Oriented Analysis and Design,A
6368,950,Object Oriented Analysis and Design,D
1575,950,Object Oriented Analysis and Design,B-
4678,950,Object Oriented Analysis and Design,C
8765,950,Object Oriented Analysis and Design,B
7005,950,Object Oriented Analysis and Design,B
6304,950,Object Oriented Analysis and Design,B-
10651,950,Object Oriented Analysis and Design,A-
8915,950,Object Oriented Analysis and Design,C
9274,950,Software Quality,C+
4483,950,Software Quality,C
528,950,Software Quality,C
1345,950,Software Quality,A
6368,950,Software Quality,C
6198,950,Software Quality,B
2676,950,Software Quality,C+
7987,950,Software Quality,C
7005,950,Software Quality,B-
9304,950,Software Quality,B-
7694,950,Software Quality,C+
6198,950,Software Engineering Project I,A
7951,950,Basic Design I: 2-D,B-
825,950,Art Survey,B
4940,950,Art Survey,B+
1640,950,Art Survey,B+
890,950,Art Survey,A
2757,950,Art Survey,B
715,950,Art Survey,A-
10194,950,Art Survey,B-
9834,950,Printmaking I,D
9834,950,Graphic Design III: Advanced Typography,A-
9834,950,Independent Work in Design,C
5872,950,Introduction to Criminal Justice,A
3838,950,Introduction to Criminal Justice,B-
761,950,Foundations of Policing,C
761,950,Foundations of Corrections,C-
5872,950,Private Security Operations,B+
10412,950,Private Security Operations,B
7053,950,"Ethnicity, Race and Crime",A
2255,950,Criminal Investigation,B+
10412,950,Criminal Investigation,B-
8133,950,Research Methods in Criminal Justice,B
2255,950,Criminal Law,A
10412,950,Criminal Law,A
2255,950,Current Topics In Criminal Justice,A
5909,950,Principles of Macroeconomics,C
3972,950,Principles of Macroeconomics,C+
9057,950,Principles of Macroeconomics,B-
6922,950,Principles of Macroeconomics,C+
2240,950,Principles of Macroeconomics,C+
2115,950,Principles of Macroeconomics,B-
4698,950,Principles of Macroeconomics,C-
9969,950,Principles of Macroeconomics,B
1040,950,Principles of Macroeconomics,F
6459,950,Principles of Macroeconomics,B-
4193,950,Principles of Macroeconomics,C
7699,950,Principles of Macroeconomics,B
5133,950,Principles of Macroeconomics,A
10644,950,Principles of Macroeconomics,C
5278,950,Principles of Macroeconomics,C
1967,950,Principles of Macroeconomics,A-
4995,950,Principles of Microeconomics,C+
3881,950,Principles of Microeconomics,B-
7664,950,Principles of Microeconomics,F
6082,950,Principles of Microeconomics,C-
890,950,Principles of Microeconomics,B
9148,950,Principles of Microeconomics,C
2638,950,Principles of Microeconomics,B-
4506,950,Principles of Microeconomics,B
2876,950,Principles of Microeconomics,C
6319,950,Principles of Microeconomics,B-
8797,950,Interpretation of Business and Economic Data,C-
5909,950,Interpretation of Business and Economic Data,B
10644,950,Fundamentals of English,C
7127,950,Fundamentals of English,B
512,950,College Writing I,B-
4240,950,College Writing I,B+
6516,950,College Writing I,B
825,950,College Writing I,A-
4193,950,College Writing I,B
5686,950,College Writing I,A-
5148,950,College Writing I,B
10194,950,College Writing I,A
9279,950,College Writing I,B+
4995,950,College Writing I,B-
1691,950,College Writing I,A
5174,950,College Writing I,A-
342,950,College Writing I,B
3700,950,College Writing I,B+
3838,950,College Writing I,A-
5133,950,College Writing I,A-
9276,950,College Writing I,A
6308,950,College Writing I,C
1225,950,College Writing I,B-
2374,950,College Writing I,B-
4076,950,College Writing I,B+
2579,950,College Writing I,A
6319,950,College Writing II,C+
4,950,College Writing II,B+
5861,950,College Writing II,F
890,950,College Writing II,B
8420,950,College Writing II,A
276,950,College Writing II,A
2115,950,College Writing II,B
2979,950,College Writing II,A
3071,950,College Writing II,B+
1967,950,Introduction to Creative Writing,A
10651,950,Introduction to Gay Studies,A
1340,950,Introduction to Linguistics,A
347,950,Introduction to Linguistics,B-
10584,950,Introduction to Film,B+
3972,950,Introduction to Film,A-
5563,950,World Literature I,B
330,950,Minority Women Writers of the United States,A
839,950,Technical Writing,A
10174,950,Technical Writing,B+
7938,950,Technical Writing,A-
3071,950,Technical Writing,B+
10592,950,Technical Writing,B
2208,950,Technical Writing,B+
7775,950,Technical Writing,F
5083,950,Technical Writing,B-
1008,950,Technical Writing,B+
7987,950,Technical Writing,A-
7282,950,Technical Writing,B-
10555,950,Technical Writing,B-
2018,950,Technical Writing,F
16,950,Technical Writing,A
1345,950,Technical Writing,A
6927,950,Technical Writing,B+
2545,950,Technical Writing,A-
9916,950,Technical Writing,B+
6597,950,Technical Writing,B+
7958,950,Technical Writing,A-
2057,950,Technical Writing,B+
347,950,Technical Writing,B
7053,950,Technical Writing,A
7694,950,Technical Writing,B
8376,950,Gay and Lesbian Literature,C+
7948,950,"Writing, Editing, and Publishing in Multiple Media",A
2394,950,Twentieth and Twenty-First Century British Literature,A
6597,950,African-American Literature,A
4052,950,Advanced Manuscript Workshop,A
9148,950,"Race, Gender, and Class",B+
10584,950,Introduction to Ethnic Studies,B-
4698,950,Black Experience in the U. S.,A-
5108,950,Native American Art,C+
9389,950,Minority Women Writers of the United States,B+
10592,950,Social Inequalities,B-
10505,950,Introduction to Crime Scene Investigation,B
570,950,Elementary French,F
839,950,Planet Earth,B
9376,950,Planet Earth,A
3680,950,Planet Earth,A
300,950,Planet Earth,B
9916,950,Planet Earth,B
381,950,Planet Earth,C
6661,950,Planet Earth,B+
761,950,Planet Earth,C
882,950,Planet Earth,A
715,950,Planet Earth,A
9057,950,Survey of Cultural Geography,A
2358,950,Survey of Cultural Geography,C
3833,950,World Regional Geography,B
6976,950,Introduction to Geographic Information Systems,A
2358,950,Introduction to Geographic Information Systems,A
3313,950,Environmental Conservation,C+
3795,950,Physical Geology,C
6082,950,Physical Geology,F
2115,950,Physical Geology,D
6009,950,Physical Geology,B-
5822,950,Elementary German,A-
8420,950,Elementary German,B+
4240,950,German Literature of the 20th Century,A
2255,950,Fitness Assessment and Management,B
8420,950,Fitness Assessment and Management,A
6459,950,Fitness Assessment and Management,B
10594,950,Fitness Assessment and Management,B
5686,950,Fitness Assessment and Management,A
2760,950,Fitness Assessment and Management,A
524,950,Fitness Assessment and Management,A
7053,950,Fitness Assessment and Management,A
7282,950,Fitness Assessment and Management,B
6516,950,Fitness Assessment and Management,B
3972,950,Fitness Assessment and Management,B
9304,950,Fitness Assessment and Management,A
10693,950,Fitness Assessment and Management,A
9947,950,Fitness Assessment and Management,D
2181,950,Fitness Assessment and Management,F
4076,950,Fitness Assessment and Management,B
2979,950,Fitness Assessment and Management,A
7721,950,Fitness Assessment and Management,A
9276,950,Fitness Assessment and Management,A
9057,950,Fitness Assessment and Management,A
9127,950,Fitness Assessment and Management,C
5174,950,Fitness Assessment and Management,A
3856,950,Weight Training,B
6319,950,Weight Training,A
10412,950,Aerobic Weight Training,A-
10584,950,Aerobic Weight Training,A
2492,950,Aerobic Weight Training,A
4483,950,Badminton,A
3856,950,Badminton,A
3856,950,Basketball,A-
2760,950,Self Defense,A
1967,950,Jogging/Walking,A
4483,950,Jogging/Walking,A
32,950,Jogging/Walking,A
10693,950,Jogging/Walking,A
4785,950,Personal Conditioning,A
1225,950,Personal Conditioning,A
1423,950,Personal Conditioning,A
2240,950,Personal Conditioning,A
2492,950,Personal Conditioning,A
8133,950,Personal Conditioning,A
7671,950,Scuba Diving,A
8376,950,Scuba Diving,C
5872,950,Soccer,A
2358,950,Soccer,A
2374,950,Soccer,A
9057,950,Racquet Sports,A
3795,950,Racquet Sports,A
6082,950,Racquet Sports,B
5872,950,Racquet Sports,A
2492,950,Volleyball,A
9304,950,Volleyball,A
3833,950,Yoga / Pilates,A
5872,950,First Aid/Accident Prevention/Community CPR,A
4277,950,Stress Management at the Worksite,A
839,950,World Civilization I,A
10505,950,World Civilization I,F
970,950,World Civilization I,B
3972,950,World Civilization I,B-
8765,950,World Civilization I,B
4076,950,World Civilization II,A-
5108,950,World Civilization II,B-
1340,950,World Civilization II,A
512,950,World Civilization II,C
10174,950,World Civilization II,A
10569,950,World Civilization II,B
1575,950,World Civilization II,D
2676,950,World Civilization II,A
5133,950,World Civilization II,A
7775,950,World Civilization II,D
6388,950,World Civilization II,C+
10412,950,World Civilization II,D
9810,950,World Civilization II,C-
524,950,World Civilization II,C
3680,950,World Civilization II,B+
2374,950,World Civilization II,B
348,950,World Civilization II,A-
2208,950,World Civilization II,B
5148,950,History of the United States to 1877,C
6368,950,History of the United States to 1877,C+
6661,950,History of the United States since 1877,B
6513,950,History of the United States since 1877,D+
7951,950,History of Wisconsin,C
3856,950,History of Wisconsin,D
9201,950,Colonial Latin American History,D
2979,950,Piano Techniques - First Semester,A
6516,950,Chamber Ensemble,A
2738,950,Music Appreciation,B+
1040,950,Music Appreciation,F
7127,950,Music Appreciation,A-
10364,950,Music Appreciation,B
6597,950,Music Appreciation,A
281,950,Music Appreciation,A
7671,950,Music Appreciation,A
10592,950,Music Appreciation,A-
3680,950,Music Appreciation,B-
4675,950,Music Appreciation,C-
9274,950,Choir,A
330,950,Choir,A
6073,950,Marching Pioneers,A
9274,950,Choir,A
4678,950,History of Rock and Roll,A
4678,950,Elementary Music Methods for Non-Music Majors,A
6516,950,First Semester Lessons,A
7896,950,Introduction to Philosophy,C
10594,950,Introduction to Philosophy,C+
4368,950,Introduction to Philosophy,C
10031,950,Introduction to Philosophy,D+
9148,950,Introduction to Philosophy,B
5019,950,Introduction to Philosophy,C-
2240,950,Introduction to Philosophy,F
7282,950,Introduction to Philosophy,F
10693,950,Introduction to Philosophy,B-
9548,950,Introduction to Philosophy,B-
10505,950,Origins of Western Philosophy,F
10282,950,Ethics,B
8376,950,"Science, Technology, and Ethics",C+
4940,950,Introduction to the Hebrew Scriptures,B+
5148,950,Introduction to Politics,B
7958,950,Introduction to Politics,B+
2374,950,Introduction to Politics,B-
2057,950,Introduction to American Government,A
1378,950,Introduction to American Government,C
2876,950,Introduction to American Government,F
4,950,Introduction to American Government,C-
342,950,International Relations,A
9532,950,International Relations,B+
4,950,General Psychology,F
10031,950,General Psychology,B
1340,950,General Psychology,A
825,950,General Psychology,C+
10693,950,General Psychology,A
2181,950,General Psychology,F
4785,950,General Psychology,B
2757,950,General Psychology,C
6208,950,General Psychology,B
2979,950,General Psychology,A
6308,950,General Psychology,A-
3881,950,General Psychology,A
6388,950,Psychology of Women,A-
1008,950,Human Behavior in the Social Environment,B-
8167,950,Child Psychology,B
7896,950,Social Psychology,C
6927,950,The Psychology of Human Sexuality,B
4675,950,The Psychology of Human Sexuality,D
5148,950,Introduction to Sociology,C
1340,950,Introduction to Sociology,B
9361,950,Introduction to Sociology,B
4240,950,Introduction to Sociology,B
839,950,Introduction to Anthropology,A-
6368,950,Marriage and Family,C
10569,950,Elementary Spanish,B-
4277,950,Elementary Spanish,A
1225,950,Intermediate Spanish,D
9276,950,Intermediate Spanish,C
1340,950,Spanish Civilization,B+
1340,950,Spanish Conversation and Composition II,A-
524,950,Oral Communication for Professionals,B+
2374,950,Oral Communication for Professionals,C-
300,950,Oral Communication for Professionals,B-
1639,950,Oral Communication for Professionals,B
6459,950,Oral Communication for Professionals,A
1967,950,Oral Communication for Professionals,A
2579,950,Oral Communication for Professionals,A-
10174,950,Oral Communication for Professionals,A
5174,950,Oral Communication for Professionals,B
9548,950,Communication & Leadership in Small Groups,C
4,950,Introduction to Education,A-
4,950,Introduction to the Theatre,A-
4,950,Stagecraft,A-
512,950,Introduction to College Life,A
1691,950,Introduction to College Life,B
10194,950,Introduction to College Life,B
825,950,Introduction to College Life,A-
9279,950,Introduction to College Life,A
5686,950,Introduction to College Life,C
342,950,Introduction to College Life,A
3700,950,Introduction to College Life,A
9127,950,Introduction to College Life,F
3838,950,Introduction to College Life,A
10644,950,Introduction to College Life,A
5133,950,Introduction to College Life,A
5861,950,Introduction to College Life,A
890,950,Introduction to College Life,C
2979,950,Introduction to College Life,A
7127,950,Introduction to College Life,A
276,950,Introduction to College Life,A
3881,950,Introduction to College Life,B+
6308,950,Introduction to College Life,A
1040,950,Introduction to College Life,F
5174,950,Introduction to College Life,C+
7951,950,Introduction to Gay Studies,A-
5086,950,Psychology of Women,B+
9764,950,Gay and Lesbian Literature,B
5023,950,Financial Accounting,A
9866,950,Concepts of Biology,A-
8553,950,Concepts of Biology,B+
9365,950,Essentials of Anatomy and Physiology,B+
5023,950,Global Business,B
3366,950,Global Business,A
7141,950,Leadership and Management,C+
2551,950,Leadership and Management,A-
9165,950,Leadership and Management,A-
1857,950,Leadership and Management,A
2270,950,Leadership and Management,B
4133,950,Leadership and Management,A
5629,950,Leadership and Management,B+
8513,950,Leadership and Management,A-
9572,950,Leadership and Management,A
9008,950,Leadership and Management,A-
8825,950,Leadership and Management,A
10436,950,Leadership and Management,A
2736,950,Leadership and Management,B
7357,950,Leadership and Management,A
3794,950,Leadership and Management,A
9767,950,Leadership and Management,B
5023,950,Introduction to Marketing,A-
6205,950,Introduction to Marketing,A-
5023,950,Human Resource Management,A-
7845,950,"Management, Gender & Race",A
1930,950,"Management, Gender & Race",B
437,950,Chemistry for Engineers,C-
411,950,Chemistry for Engineers,A-
1954,950,Chemistry for Engineers,A
7141,950,Introduction to Programming,A-
8825,950,Programming in C++,C
9572,950,Programming in C++,B
9378,950,Programming in C++,A-
4392,950,Programming in C++,A
2551,950,Programming in C++,A
5629,950,Programming in C++,A-
229,950,Programming in C++,A
2270,950,Programming in C++,B
7357,950,Programming in C++,B
4133,950,Programming in C++,F
6846,950,Programming in C++,A
3794,950,Programming in C++,A
6577,950,Programming in C++,A
7132,950,Programming in C++,B
9572,950,Programming in VB.NET,A
1775,950,Programming in VB.NET,A
6144,950,Object-Oriented Programming and Data Structures I,B
5726,950,Object-Oriented Programming and Data Structures I,A
5091,950,Object-Oriented Programming and Data Structures I,B+
7651,950,Object-Oriented Programming and Data Structures I,A-
2971,950,Object-Oriented Programming and Data Structures I,B
6764,950,Object-Oriented Programming and Data Structures I,B+
2736,950,Object-Oriented Programming and Data Structures I,B
3424,950,Object-Oriented Programming and Data Structures I,C
5498,950,Object-Oriented Programming and Data Structures I,B
4864,950,Object-Oriented Programming and Data Structures I,C-
6844,950,Object-Oriented Programming and Data Structures I,B
8513,950,Object-Oriented Programming and Data Structures I,B
3551,950,Object-Oriented Programming and Data Structures II,A
9008,950,Object-Oriented Programming and Data Structures II,A-
2307,950,Object-Oriented Programming and Data Structures II,B
8086,950,Object-Oriented Programming and Data Structures II,D+
7244,950,Object-Oriented Programming and Data Structures II,A
6977,950,Object-Oriented Programming and Data Structures II,B
9767,950,Object-Oriented Programming and Data Structures II,B+
4522,950,Object-Oriented Programming and Data Structures II,A-
9405,950,Object-Oriented Programming and Data Structures II,B
7845,950,Object-Oriented Programming and Data Structures II,A
1496,950,Object-Oriented Programming and Data Structures II,C+
7970,950,Object-Oriented Programming and Data Structures II,B-
134,950,Object-Oriented Programming and Data Structures II,B-
6332,950,Object-Oriented Programming and Data Structures II,C-
2210,950,Object-Oriented Programming and Data Structures II,A
10436,950,Object-Oriented Programming and Data Structures II,A
2097,950,Object-Oriented Programming and Data Structures II,B-
8553,950,Object-Oriented Programming and Data Structures II,C-
4814,950,Object-Oriented Programming and Data Structures II,F
2748,950,Object-Oriented Programming and Data Structures II,C+
9165,950,Object-Oriented Programming and Data Structures II,A
2966,950,Programming Language Structures,B+
7563,950,Programming Language Structures,A
9043,950,Programming Language Structures,A
3366,950,Programming Language Structures,A
7841,950,Programming Language Structures,A
1103,950,Programming Language Structures,A
9076,950,Programming Language Structures,A-
192,950,Programming Language Structures,A
8592,950,Programming Language Structures,A
6464,950,Programming Language Structures,A
10641,950,Programming Language Structures,A
8177,950,Programming Language Structures,A-
2993,950,Programming Language Structures,A-
8834,950,Programming Language Structures,B+
5734,950,Programming Language Structures,A-
5987,950,Programming Language Structures,A
5357,950,Programming Language Structures,A
1857,950,Programming Language Structures,B-
7970,950,Data Communications and Computer Networks,C
6166,950,Data Communications and Computer Networks,C+
2748,950,Data Communications and Computer Networks,C+
2669,950,Data Communications and Computer Networks,B+
10436,950,Data Communications and Computer Networks,B+
3895,950,Data Communications and Computer Networks,C
3910,950,Data Communications and Computer Networks,B+
3551,950,Data Communications and Computer Networks,B
9365,950,Data Communications and Computer Networks,B
9008,950,Data Communications and Computer Networks,B+
1930,950,Data Communications and Computer Networks,C+
5357,950,Data Communications and Computer Networks,B
8086,950,Data Communications and Computer Networks,C
6977,950,Data Communications and Computer Networks,B+
6205,950,Data Communications and Computer Networks,C
2993,950,Data Communications and Computer Networks,B
4522,950,Data Communications and Computer Networks,B
