student_id,term_number,course_name,grade
3680,990,Intermediate Software Engineering,B-
4785,990,Intermediate Software Engineering,B
585,990,Intermediate Software Engineering,B
6319,990,Intermediate Software Engineering,C+
4506,990,Intermediate Software Engineering,C
5563,990,Intermediate Software Engineering,C
6927,990,Intermediate Software Engineering,B-
10693,990,Intermediate Software Engineering,C+
3680,990,Software Maintenance and Reengineering,B-
6319,990,Software Maintenance and Reengineering,D+
7987,990,Software Maintenance and Reengineering,C+
7987,990,Real-Time Embedded Systems Programming,B
7282,990,Real-Time Embedded Systems Programming,B
1697,990,Lois Cooper Scholars Seminar,A
1312,990,Lois Cooper Scholars Seminar,A
4424,990,Basic Design II: 3-D,B
861,990,Art History II: Renaissance to Modern,B
2438,990,Art History II: Renaissance to Modern,B-
4424,990,Art History II: Renaissance to Modern,B+
4424,990,Painting II: Intermediate Painting,B+
7944,990,Art Survey,C+
5174,990,Art Survey,B
3838,990,Art Survey,B
168,990,Art Survey,C
4372,990,Art Survey,F
6830,990,Art Survey,D+
9228,990,Printmaking II,A
4424,990,History of Graphic Design,A
4508,990,Elementary Chinese,B+
3298,990,Foundations of Policing,A
2904,990,Foundations of Policing,B
2904,990,U S Courts and the Criminal Justice System,B+
3298,990,U S Courts and the Criminal Justice System,B-
8133,990,Foundations of Interviewing,A
761,990,Criminal Investigation,B+
761,990,Criminal Law,A
2979,990,Principles of Macroeconomics,A
9279,990,Principles of Macroeconomics,A
6417,990,Principles of Macroeconomics,B
3633,990,Principles of Macroeconomics,B-
3881,990,Principles of Macroeconomics,C
8345,990,Principles of Macroeconomics,C
3326,990,Principles of Macroeconomics,D+
4974,990,Principles of Macroeconomics,B
7760,990,Principles of Macroeconomics,D+
5116,990,Principles of Macroeconomics,D+
1374,990,Principles of Macroeconomics,D+
4756,990,Principles of Macroeconomics,D+
10603,990,Principles of Macroeconomics,B
2738,990,Principles of Microeconomics,B-
4221,990,Principles of Microeconomics,C
3071,990,Principles of Microeconomics,C
2145,990,Principles of Microeconomics,C+
4240,990,Principles of Microeconomics,B-
2074,990,Principles of Microeconomics,B
5349,990,Principles of Microeconomics,B-
990,990,Principles of Microeconomics,C+
1826,990,Principles of Microeconomics,C
1689,990,Principles of Microeconomics,B
9183,990,Principles of Microeconomics,B
5075,990,Principles of Microeconomics,C
4440,990,Principles of Microeconomics,C
6141,990,Principles of Microeconomics,C
5483,990,Principles of Microeconomics,F
168,990,Principles of Microeconomics,A
1691,990,Principles of Microeconomics,B
4,990,Principles of Microeconomics,C
4508,990,Principles of Microeconomics,A
2160,990,Principles of Microeconomics,C
6134,990,Principles of Microeconomics,A
1001,990,Principles of Microeconomics,B-
5148,990,Interpretation of Business and Economic Data,F
1186,990,Interpretation of Business and Economic Data,D
7364,990,"The Political Economy of Race, Gender and Ethnicity",B
6070,990,College Writing I,F
14,990,College Writing I,B
3906,990,College Writing I,B-
5483,990,College Writing I,B+
2768,990,College Writing I,A
3298,990,College Writing II,B-
1278,990,College Writing II,F
1312,990,College Writing II,A
5839,990,College Writing II,C+
2438,990,College Writing II,C-
6758,990,College Writing II,C-
7610,990,College Writing II,B
1825,990,College Writing II,D+
3326,990,College Writing II,B
1374,990,College Writing II,B+
9078,990,College Writing II,A-
3633,990,College Writing II,A
2390,990,College Writing II,C+
6830,990,College Writing II,C
1098,990,College Writing II,C+
10626,990,College Writing II,A
7760,990,College Writing II,B-
8018,990,College Writing II,B+
10603,990,College Writing II,B+
7054,990,College Writing II,B
1826,990,College Writing II,C
7217,990,College Writing II,C
4240,990,College Writing II,A
9183,990,College Writing II,F
4995,990,College Writing II,C+
2840,990,College Writing II,C+
4974,990,College Writing II,A-
4756,990,College Writing II,B+
3507,990,College Writing II,A-
8106,990,College Writing II,A
8783,990,College Writing II,A
5599,990,College Writing II,B
4545,990,College Writing II,A
2904,990,College Writing II,C
5497,990,College Writing II,F
9327,990,College Writing II,F
2007,990,College Writing II,A
1697,990,College Writing II,A
9717,990,College Writing II,A-
1250,990,College Writing II,A
6141,990,College Writing II,A
4547,990,College Writing II,F
3036,990,College Writing II,A
184,990,College Writing II,B+
155,990,College Writing II,B+
6660,990,College Writing II,B+
3861,990,College Writing II,A-
4974,990,Introduction to Literature,B+
1340,990,Thematic Studies in Literature,A
1895,990,Thematic Studies in Literature,A
6597,990,Introduction to Creative Writing,A
5918,990,Introduction to Creative Writing,B-
2579,990,Introduction to Creative Writing,A
861,990,Introduction to Gay Studies,B+
10557,990,Introduction to Gay Studies,A-
3544,990,Introduction to Linguistics,B+
739,990,British Literature II: Romanticism through the Present,B
3544,990,American Literature Since the Civil War,A
4513,990,Technical Writing,C+
300,990,Technical Writing,B
4076,990,Technical Writing,B
5843,990,Technical Writing,F
715,990,Technical Writing,B
290,990,Technical Writing,F
1340,990,Technical Writing,A
6379,990,Technical Writing,C
269,990,Technical Writing,A-
3696,990,Technical Writing,A
2979,990,Technical Writing,A
10364,990,Technical Writing,A
6308,990,Technical Writing,A
9592,990,Technical Writing,A
276,990,Technical Writing,A
6368,990,Technical Writing,F
1423,990,Technical Writing,B-
1629,990,Technical Writing,F
8551,990,Technical Writing,B+
5918,990,Technical Writing,C-
7364,990,Technical Writing,A
882,990,Technical Writing,C
7721,990,Technical Writing,C
6459,990,Technical Writing,A
9228,990,Technical Writing,A
3795,990,Technical Writing,C+
9148,990,Technical Writing,A
8414,990,Technical Writing,A
825,990,Technical Writing,C
2638,990,Technical Writing,A
1340,990,Advanced Writing,A
3544,990,Advanced Writing,A
5563,990,Classical Mythology,B
6597,990,Shakespeare,A-
1340,990,History of the English Language,A
348,990,History of the English Language,B
6597,990,Advanced Topics in Film Studies,A
3972,990,Advanced Topics in Film Studies,B-
4982,990,Advanced Topics in Film Studies,A-
1640,990,"Race, Gender, and Class",C-
2115,990,The Native American Experience,B+
9764,990,Introduction to Ethnic Studies,A-
3994,990,Introduction to Ethnic Studies,B+
5148,990,Black Experience in the U. S.,B
825,990,Black Experience in the U. S.,A
1867,990,"The Political Economy of Race, Gender and Ethnicity",C
9596,990,Intro to Multi-Ethnic American Literature,C+
3881,990,Intro to Multi-Ethnic American Literature,C
2255,990,Social Inequalities,B+
6134,990,Ethnic Rights and Politics,B
3544,990,Elementary French,A
9183,990,Elementary French,C+
10644,990,Planet Earth,B
9276,990,Planet Earth,A
9717,990,Planet Earth,B
6758,990,Planet Earth,B
9780,990,Planet Earth,B
2275,990,Planet Earth,B+
8551,990,Planet Earth,B-
4513,990,Planet Earth,B-
5133,990,Planet Earth,A-
3298,990,Planet Earth,C
3700,990,Planet Earth,A
3966,990,Planet Earth,B-
6082,990,Planet Earth,C
6208,990,Planet Earth,B-
342,990,Planet Earth,B+
482,990,Planet Earth,C+
3881,990,Planet Earth,B-
7282,990,Introduction to Human Geography,B-
4974,990,Weather and Climate,B-
1225,990,World Regional Geography,B
5042,990,Environmental Conservation,B
9071,990,Environmental Conservation,C+
5042,990,Geography of the National Parks,B
3071,990,Geography of the National Parks,C
5042,990,Topical Seminar,A
2358,990,Topical Seminar,A
5042,990,Advanced Geographic Information Systems,B
10608,990,Physical Geology,C
347,990,Physical Geology,C
5599,990,Elementary German,C+
8248,990,Elementary German,F
739,990,Elementary German,B+
8420,990,Intermediate German,C
8490,990,German Conversation and Composition II,B-
5042,990,Fitness Assessment and Management,B
1909,990,Fitness Assessment and Management,B
7610,990,Fitness Assessment and Management,A
5529,990,Fitness Assessment and Management,C
1278,990,Fitness Assessment and Management,C
9592,990,Fitness Assessment and Management,A
1867,990,Fitness Assessment and Management,A
3544,990,Fitness Assessment and Management,A
1225,990,Fitness Assessment and Management,A
5918,990,Fitness Assessment and Management,F
3988,990,Fitness Assessment and Management,A
2275,990,Fitness Assessment and Management,B
1826,990,Fitness Assessment and Management,B
9078,990,Fitness Assessment and Management,B
1689,990,Fitness Assessment and Management,A
8106,990,Fitness Assessment and Management,A
269,990,Fitness Assessment and Management,A
1312,990,Fitness Assessment and Management,A
2579,990,Fitness Assessment and Management,A
7760,990,Fitness Assessment and Management,C
3298,990,Fitness Assessment and Management,B
4940,990,Fitness Assessment and Management,A
6758,990,Fitness Assessment and Management,C
9327,990,Fitness Assessment and Management,A
9533,990,Fitness Assessment and Management,B
4756,990,Fitness Assessment and Management,B
8345,990,Fitness Assessment and Management,A
8414,990,Fitness Assessment and Management,A
6134,990,Fitness Assessment and Management,C
4372,990,Fitness Assessment and Management,F
3838,990,Fitness Assessment and Management,A
5497,990,Seasonal Activities,A
6308,990,Seasonal Activities,A
5843,990,Weight Training,F
3633,990,Weight Training,A
5393,990,Weight Training,A
5133,990,Weight Training,A
7212,990,Weight Training,B
7054,990,Weight Training,A
2007,990,Weight Training,A
5042,990,Aerobic Weight Training,B
1967,990,Badminton,A
9596,990,Badminton,A
4547,990,Badminton,A
6141,990,Badminton,A
32,990,Badminton,A
3326,990,Basketball,A
6660,990,Basketball,A
7217,990,Basketball,A
10174,990,Self Defense,A
8420,990,Self Defense,A
4506,990,Jogging/Walking,B
9279,990,Jogging/Walking,A
5116,990,Jogging/Walking,B
1691,990,Jogging/Walking,A
6070,990,Jogging/Walking,C
482,990,Jogging/Walking,B
1312,990,Jogging/Walking,A
2390,990,Jogging/Walking,C
5563,990,Jogging/Walking,A
4368,990,Relaxation,A
8345,990,Personal Conditioning,A
4193,990,Scuba Diving,A-
5529,990,Soccer,A
7987,990,Soccer,A
6758,990,Soccer,A
3966,990,"Dance Tech/Practice (Ballroom, Latin, Country)",A
32,990,Racquet Sports,A
3507,990,Racquet Sports,A
9780,990,Racquet Sports,A
715,990,Swimming,A
9071,990,Volleyball,A
2438,990,Volleyball,A
8345,990,Volleyball,A
10557,990,Volleyball,A
10174,990,First Aid/Accident Prevention/Community CPR,A
8783,990,World Civilization I,C
1909,990,World Civilization I,D+
9764,990,World Civilization I,A-
184,990,World Civilization I,B
2353,990,World Civilization I,B-
1312,990,World Civilization I,A
3838,990,World Civilization I,B-
7760,990,World Civilization II,A-
8231,990,World Civilization II,B
9078,990,World Civilization II,B
8018,990,World Civilization II,A-
7199,990,World Civilization II,A-
3313,990,World Civilization II,F
6548,990,World Civilization II,F
6070,990,World Civilization II,F
3988,990,World Civilization II,B
4547,990,World Civilization II,C-
2275,990,World Civilization II,B
2904,990,World Civilization II,D
7721,990,World Civilization II,C
1580,990,World Civilization II,C
4193,990,World Civilization II,B
1098,990,World Civilization II,C+
6208,990,World Civilization II,B
9717,990,World Civilization II,A-
1278,990,World Civilization II,B
155,990,World Civilization II,D
168,990,World Civilization II,B
10364,990,World Civilization II,A
1867,990,History of the United States to 1877,C
5843,990,History of the United States to 1877,F
269,990,History of the United States since 1877,B+
10031,990,History of the United States since 1877,D
5278,990,History of the United States since 1877,F
5148,990,History of the United States since 1877,C-
7282,990,History of the United States since 1877,C+
276,990,"Native American History, What you thought you knew",B+
4698,990,The United States since 1945,A-
7364,990,Modern Japan,D
10626,990,Brass Ensemble,A
10626,990,Piano Techniques - First Semester,B+
6070,990,Music Appreciation,F
1825,990,Music Appreciation,D+
3780,990,Music Appreciation,D
4513,990,Music Appreciation,A-
6548,990,Music Appreciation,F
739,990,Music Appreciation,B+
6516,990,Music Appreciation,F
7212,990,Music Appreciation,C
2353,990,Music Appreciation,B
5839,990,Music Appreciation,B-
10603,990,Music Appreciation,A
5393,990,Music Appreciation,A-
9078,990,Music Appreciation,A
6758,990,Music Appreciation,C-
3861,990,Music Appreciation,A-
1423,990,Music Appreciation,B
9327,990,Music Appreciation,B
4547,990,Music Appreciation,B
8106,990,University Bands,A
10626,990,University Bands,A
7721,990,Choir,A
6417,990,Choir,A
155,990,Choir,A
7199,990,Choir,A
7721,990,Choir,A
1895,990,Choir,A
7199,990,Choir,A
155,990,Choir,A
3092,990,Low Brass Techniques,A
3092,990,World Music Survey,A-
3092,990,Double Reed Woodwind Techniques,B+
1697,990,History of Rock and Roll,B
3092,990,Introduction to Music Technology,A
3092,990,Orchestration and Arranging,A
3092,990,Intermediate Conducting,A
5393,990,First Semester Lessons,A
10626,990,Second Semester Lessons,A
3092,990,Fifth Semester Lessons,B
3092,990,Seventh Semester Lessons,A-
3994,990,Introduction to Philosophy,B-
342,990,Introduction to Philosophy,D+
8248,990,Introduction to Philosophy,C-
482,990,Introduction to Philosophy,D+
1001,990,Introduction to Philosophy,A
715,990,Introduction to Philosophy,B+
4940,990,Introduction to Philosophy,B-
5108,990,Philosophy in the Modern World,F
6082,990,Philosophy in the Modern World,C-
2074,990,"Science, Technology, and Ethics",A-
524,990,"Science, Technology, and Ethics",B+
5278,990,"Science, Technology, and Ethics",F
3544,990,"Science, Technology, and Ethics",A
1689,990,Business Ethics,A
6459,990,Business Ethics,A
281,990,Introduction to the New Testament,A
761,990,Introduction to Politics,B-
890,990,Introduction to Politics,A
7364,990,Introduction to Politics,B-
9916,990,Introduction to American Government,B
3994,990,Introduction to American Government,A
10194,990,Introduction to American Government,A
8998,990,Introduction to American Government,A
1895,990,Introduction to American Government,A-
761,990,International Relations,B+
2255,990,Ethnic Rights and Politics,B+
6548,990,General Psychology,C
1697,990,General Psychology,B-
7760,990,General Psychology,B-
4756,990,General Psychology,C+
3298,990,General Psychology,C
8106,990,General Psychology,A
6082,990,General Psychology,C+
5174,990,General Psychology,D
5529,990,General Psychology,C-
184,990,General Psychology,A
5483,990,General Psychology,C
7099,990,General Psychology,B+
10364,990,Psychology of Personal Adjustment,B+
3966,990,Psychology of Personal Adjustment,F
2768,990,Psychology of Personal Adjustment,B-
6208,990,Psychology of Personal Adjustment,B+
585,990,Psychology of Personal Adjustment,B+
585,990,Introduction to Experimental Psychology,B
2255,990,Child Psychology,C
761,990,Child Psychology,C
9548,990,Child Psychology,C
9411,990,Child Psychology,C-
9969,990,Social Psychology,B+
9376,990,The Psychology of Human Sexuality,A-
9764,990,The Psychology of Human Sexuality,B-
6922,990,The Psychology of Human Sexuality,C+
6750,990,The Psychology of Human Sexuality,B+
10693,990,Psychology of Adulthood and Aging,A-
585,990,Techniques of Counseling,B
8420,990,Introduction to Sociology,A
9327,990,Introduction to Sociology,D+
5642,990,Introduction to Sociology,C+
5174,990,Introduction to Sociology,C
9276,990,Introduction to Sociology,B
10626,990,Introduction to Sociology,A-
3988,990,Introduction to Sociology,B
348,990,Social Inequalities,B+
861,990,Social Inequalities,B
4698,990,Social Inequalities,B-
3795,990,Elementary Spanish,D
8231,990,Elementary Spanish,B+
715,990,Elementary Spanish,B-
1378,990,Elementary Spanish,C-
7987,990,Elementary Spanish,C-
9276,990,Topics in Hispanic Literature and Culture,B
269,990,Oral Communication for Professionals,B+
3838,990,Oral Communication for Professionals,B
4513,990,Oral Communication for Professionals,B-
9534,990,Oral Communication for Professionals,A-
5529,990,Oral Communication for Professionals,C
8998,990,Oral Communication for Professionals,A
3780,990,Oral Communication for Professionals,B-
7944,990,Oral Communication for Professionals,B
9279,990,Oral Communication for Professionals,A
4193,990,Oral Communication for Professionals,B+
7721,990,Oral Communication for Professionals,A
4940,990,Oral Communication for Professionals,A
7099,990,Oral Communication for Professionals,B+
7364,990,Oral Communication for Professionals,A-
6308,990,Oral Communication for Professionals,B+
2358,990,Oral Communication for Professionals,B
5116,990,Oral Communication for Professionals,A
715,990,Oral Communication for Professionals,A
10557,990,Oral Communication for Professionals,B
1580,990,Oral Communication for Professionals,A-
2638,990,Oral Communication for Professionals,A-
3633,990,Oral Communication for Professionals,A-
3700,990,Oral Communication for Professionals,A-
9780,990,Oral Communication for Professionals,A-
6417,990,Oral Communication for Professionals,A
10644,990,Oral Communication for Professionals,A
1691,990,Oral Communication for Professionals,A-
7199,990,Oral Communication for Professionals,B
739,990,Oral Communication for Professionals,B
155,990,Speech Communication for Teachers,C
155,990,Educational Media Theory,C-
3092,990,Key Concepts of Middle Level Education,A
3092,990,Characteristics of Transescents,A
4995,990,Introduction to the Theatre,B-
7610,990,Introduction to College Life,A
3906,990,Introduction to College Life,D
5843,990,Introduction to Women & Gender Studies,F
8420,990,Introduction to Women & Gender Studies,A
4698,990,Introduction to Women & Gender Studies,A
9057,990,"Management, Gender & Race",A-
570,990,Women in European Civilization,C
2188,990,Concepts of Biology,B+
1783,990,Concepts of Biology,A
9986,990,Concepts of Biology,A-
10402,990,Concepts of Biology,B-
9121,990,The Diversity of Life,A
3794,990,Essentials of Anatomy and Physiology,A-
6137,990,Global Business,A
2314,990,Leadership and Management,A
8796,990,Leadership and Management,B-
6764,990,Leadership and Management,A
9378,990,Leadership and Management,A
9365,990,Organizational Behavior,A-
5023,990,Quality Management,A
5023,990,Corporate Finance,A
5023,990,Operations Management,A
5023,990,Production Planning and Control,A-
1219,990,Survey of General Chemistry,A
5980,990,Survey of General Chemistry,B
4141,990,Survey of General Chemistry,F
494,990,Chemistry for Engineers,B-
5581,990,Chemistry for Engineers,B-
8698,990,Organic Chemistry Laboratory,B+
8698,990,Organic Chemistry Lecture,D
10590,990,Introduction to Infrastructure,C
6480,990,Programming in C++,B+
5811,990,Programming in C++,A-
5980,990,Programming in C++,A
8698,990,Programming in C++,B-
6137,990,Programming in C++,B-
6610,990,Programming in C++,A
833,990,Programming in C++,C+
100,990,Programming in C++,B-
1763,990,Programming in C++,A
8796,990,Programming in C++,B-
18,990,Programming in C++,B-
4864,990,Programming in COBOL,C
3218,990,Programming in COBOL,B
8259,990,Object-Oriented Programming and Data Structures I,B
3218,990,Object-Oriented Programming and Data Structures I,B
646,990,Object-Oriented Programming and Data Structures I,C+
2592,990,Object-Oriented Programming and Data Structures I,C+
5338,990,Object-Oriented Programming and Data Structures I,C
8488,990,Object-Oriented Programming and Data Structures I,B
1954,990,Object-Oriented Programming and Data Structures I,B
1344,990,Object-Oriented Programming and Data Structures I,A-
7650,990,Object-Oriented Programming and Data Structures I,B-
5259,990,Object-Oriented Programming and Data Structures I,A
1783,990,Object-Oriented Programming and Data Structures I,B
8359,990,Object-Oriented Programming and Data Structures I,A-
9812,990,Object-Oriented Programming and Data Structures I,A
3934,990,Object-Oriented Programming and Data Structures I,A-
9986,990,Object-Oriented Programming and Data Structures I,B-
7852,990,Object-Oriented Programming and Data Structures I,D
3489,990,Object-Oriented Programming and Data Structures I,B-
9292,990,Object-Oriented Programming and Data Structures I,D
6627,990,Object-Oriented Programming and Data Structures I,A
1219,990,Object-Oriented Programming and Data Structures I,A
126,990,Object-Oriented Programming and Data Structures I,B
2314,990,Object-Oriented Programming and Data Structures I,B
6896,990,Object-Oriented Programming and Data Structures I,A-
1965,990,Object-Oriented Programming and Data Structures I,C
7168,990,Object-Oriented Programming and Data Structures I,B
2188,990,Object-Oriented Programming and Data Structures I,B-
8272,990,Object-Oriented Programming and Data Structures I,A
863,990,Object-Oriented Programming and Data Structures II,B
211,990,Object-Oriented Programming and Data Structures II,B
1604,990,Object-Oriented Programming and Data Structures II,B
7461,990,Object-Oriented Programming and Data Structures II,B
4133,990,Object-Oriented Programming and Data Structures II,C+
7141,990,Object-Oriented Programming and Data Structures II,C
9121,990,Object-Oriented Programming and Data Structures II,A
4141,990,Object-Oriented Programming and Data Structures II,F
5499,990,Object-Oriented Programming and Data Structures II,B
437,990,Object-Oriented Programming and Data Structures II,A
9055,990,Computer Architecture/Operating Systems,F
211,990,Computer Architecture/Operating Systems,B
1604,990,Computer Architecture/Operating Systems,B-
6332,990,Computer Architecture/Operating Systems,C
229,990,Computer Architecture/Operating Systems,A
2270,990,Computer Architecture/Operating Systems,C
4133,990,Computer Architecture/Operating Systems,C+
4392,990,Computer Architecture/Operating Systems,B+
6577,990,Computer Architecture/Operating Systems,B
7357,990,Computer Architecture/Operating Systems,B
5629,990,Computer Architecture/Operating Systems,B
8110,990,Computer Architecture/Operating Systems,A
8553,990,Computer Architecture/Operating Systems,B
863,990,Computer Architecture/Operating Systems,B
9572,990,Computer Architecture/Operating Systems,C+
6844,990,Computer Architecture/Operating Systems,B+
7141,990,Computer Architecture/Operating Systems,C-
2551,990,Computer Architecture/Operating Systems,B
6846,990,Computer Architecture/Operating Systems,A-
9378,990,Computer Architecture/Operating Systems,A-
6764,990,Computer Architecture/Operating Systems,A-
8123,990,Computer Architecture/Operating Systems,C-
4141,990,Computer Architecture/Operating Systems,F
8825,990,Computer Architecture/Operating Systems,B
3794,990,Computer Architecture/Operating Systems,A
7132,990,Computer Architecture/Operating Systems,B
437,990,Computer Architecture/Operating Systems,B
8788,990,Computer Architecture/Operating Systems,A
5498,990,Computer Architecture/Operating Systems,B-
9901,990,Windows Programming,B
6144,990,Database Design and Implementation,A
6977,990,Database Design and Implementation,B-
9767,990,Database Design and Implementation,B+
7970,990,Database Design and Implementation,B-
4814,990,Database Design and Implementation,A
4260,990,Database Design and Implementation,A
2097,990,Database Design and Implementation,B+
6577,990,Database Design and Implementation,A-
7132,990,Database Design and Implementation,B
8553,990,Database Design and Implementation,B+
2270,990,Introduction to Computer Security,B
9378,990,Introduction to Computer Security,B
7651,990,Introduction to Computer Security,B+
4392,990,Introduction to Computer Security,B+
4141,990,Introduction to Computer Security,F
2546,990,Introduction to Computer Security,B
9767,990,Introduction to Computer Security,B+
3794,990,Introduction to Computer Security,B
7357,990,Introduction to Computer Security,B
9572,990,Introduction to Computer Security,B+
9055,990,Introduction to Computer Security,B
2551,990,Introduction to Computer Security,B+
6846,990,Introduction to Computer Security,C-
5629,990,Introduction to Computer Security,B
8110,990,Introduction to Computer Security,B+
8788,990,Introduction to Computer Security,A-
3794,990,Electrical Engineering Projects and Tools,B
7357,990,Electrical Engineering Projects and Tools,A
863,990,Electrical Engineering Projects and Tools,A
5091,990,Electrical Engineering Projects and Tools,A
229,990,Electrical Engineering Projects and Tools,A
4133,990,Electrical Engineering Projects and Tools,A
3218,990,Electrical Engineering Projects and Tools,A-
7141,990,Electrical Engineering Projects and Tools,A
9165,990,Electrical Engineering Projects and Tools,A
9140,990,Electrical Engineering Projects and Tools,A
1344,990,Electrical Engineering Projects and Tools,A
5259,990,Electrical Engineering Projects and Tools,A
1604,990,Electrical Engineering Projects and Tools,A
126,990,Electrical Engineering Projects and Tools,A
3424,990,Electrical Engineering Projects and Tools,A
5499,990,Electrical Engineering Projects and Tools,A
8110,990,Electrical Engineering Projects and Tools,A
3489,990,Electrical Engineering Projects and Tools,A
8272,990,Electrical Engineering Projects and Tools,A
2484,990,Circuit Modeling I,C-
494,990,Circuit Modeling I,C+
2748,990,Circuit Modeling I,C
7132,990,Circuit Modeling I,B
7129,990,Circuit Modeling I,C+
6071,990,Circuit Modeling I,D+
2971,990,Circuit Modeling I,A-
3489,990,Circuit Modeling I,B-
4864,990,Signals and Systems,F
6144,990,Logic and Digital Design,A
6332,990,Logic and Digital Design,B+
2748,990,Logic and Digital Design,B+
2210,990,Logic and Digital Design,A
6764,990,Logic and Digital Design,A
8086,990,Logic and Digital Design,B-
7244,990,Logic and Digital Design,A
8788,990,Logic and Digital Design,A
1496,990,Logic and Digital Design,A-
7970,990,Logic and Digital Design,C
9055,990,Logic and Digital Design,D+
4864,990,Logic and Digital Design,D
5726,990,Logic and Digital Design,A
9008,990,Logic and Digital Design,A-
6977,990,Logic and Digital Design,C
2097,990,Logic and Digital Design,B+
9767,990,Logic and Digital Design,B-
4522,990,Logic and Digital Design,B+
6166,990,Introduction to Microprocessors,A-
3787,990,Introduction to Microprocessors,A-
3366,990,Introduction to Microprocessors,B+
3910,990,Introduction to Microprocessors,A
134,990,Introduction to Microprocessors,B-
1930,990,Introduction to Microprocessors,A-
6145,990,Introduction to Microprocessors,A-
1857,990,Introduction to Microprocessors,A
2736,990,Introduction to Microprocessors,B
8177,990,Introduction to Microprocessors,A
2993,990,Introduction to Microprocessors,A
9405,990,Introduction to Microprocessors,A-
7845,990,Introduction to Microprocessors,A
3895,990,Introduction to Microprocessors,A-
3910,990,Independent Study,A
6896,990,Introduction to Engineering Projects,A-
9986,990,Introduction to Engineering Projects,B
3637,990,Introduction to Engineering Projects,A
1783,990,Introduction to Engineering Projects,A
9812,990,Introduction to Engineering Projects,A
8259,990,Introduction to Engineering Projects,B+
8359,990,Introduction to Engineering Projects,B
2188,990,Introduction to Engineering Projects,B+
8123,990,Introduction to Engineering Projects,B-
494,990,Introduction to Engineering Projects,A
400,990,Introduction to Engineering Projects,A-
6470,990,Introduction to Engineering Projects,B+
1344,990,Introduction to Engineering Projects,A
6627,990,Introduction to Engineering Projects,A
5581,990,Introduction to Engineering Projects,B+
1604,990,Introduction to Engineering Projects,A
7461,990,Introduction to Engineering Projects,A-
1965,990,Introduction to Engineering Projects,A-
18,990,Introduction to Engineering Projects,B+
7852,990,Introduction to Engineering Projects,A-
9590,990,Engineering Modeling and Design,B+
9590,990,Engineering Mechanics-Statics,B+
411,990,Engineering Mechanics-Statics,C
4864,990,Engineering Mechanics-Statics,F
10590,990,Mechanics of Materials,F
6610,990,Engineering Economy,C
6480,990,Applications of Electrical Engineering,C
9365,990,Quality Engineering,B+
2669,990,Quality Engineering,A-
6205,990,Quality Engineering,A
2669,990,Principles and Applications of Project Management,B+
6205,990,Principles and Applications of Project Management,A
6137,990,Elementary Algebra,C
5023,990,Elementary Statistics,A-
9292,990,Precalculus,F
8796,990,Trigonometry and Analytic Geometry,C
6470,990,Trigonometry and Analytic Geometry,C-
9812,990,Trigonometry and Analytic Geometry,A
18,990,Trigonometry and Analytic Geometry,B
5581,990,Trigonometry and Analytic Geometry,C
7650,990,Calculus and Analytic Geometry I,C-
400,990,Calculus and Analytic Geometry I,C
4133,990,Calculus and Analytic Geometry I,C+
2592,990,Calculus and Analytic Geometry I,B
2314,990,Calculus and Analytic Geometry I,B-
7168,990,Calculus and Analytic Geometry I,C+
1604,990,Calculus and Analytic Geometry I,C-
5811,990,Discrete Mathematics,B
8110,990,Discrete Mathematics,B
5498,990,Discrete Mathematics,D
7852,990,Discrete Mathematics,F
8259,990,Discrete Mathematics,F
126,990,Discrete Mathematics,C
2971,990,Discrete Mathematics,B+
646,990,Discrete Mathematics,D
100,990,Discrete Mathematics,C
6480,990,Discrete Mathematics,C
6844,990,Discrete Mathematics,A-
9165,990,Discrete Mathematics,B
9140,990,Discrete Mathematics,D
3934,990,Discrete Mathematics,A-
8259,990,Calculus and Analytic Geometry II,C
646,990,Calculus and Analytic Geometry II,B
8488,990,Calculus and Analytic Geometry II,A
3637,990,Calculus and Analytic Geometry II,C-
7461,990,Calculus and Analytic Geometry II,C-
5338,990,Calculus and Analytic Geometry II,B
5499,990,Calculus and Analytic Geometry II,C-
5259,990,Calculus and Analytic Geometry II,B+
494,990,Calculus and Analytic Geometry II,C+
6627,990,Calculus and Analytic Geometry II,B-
437,990,Calculus and Analytic Geometry II,F
2188,990,Calculus and Analytic Geometry II,C-
1783,990,Calculus and Analytic Geometry II,B
7141,990,Calculus and Analytic Geometry II,C+
7129,990,Calculus and Analytic Geometry II,B-
1763,990,Calculus and Analytic Geometry II,C+
833,990,Calculus and Analytic Geometry II,C-
3218,990,Calculus and Analytic Geometry II,C
6896,990,Calculus and Analytic Geometry II,B-
1965,990,Calculus and Analytic Geometry II,B-
2484,990,Calculus and Analytic Geometry III,C-
8123,990,Calculus and Analytic Geometry III,F
6610,990,Calculus and Analytic Geometry III,B-
9590,990,Calculus and Analytic Geometry III,B
9986,990,Calculus and Analytic Geometry III,C
1321,990,Calculus and Analytic Geometry III,F
8272,990,Calculus and Analytic Geometry III,A-
9572,990,Calculus and Analytic Geometry III,C
2551,990,Calculus and Analytic Geometry III,C
8698,990,Calculus and Analytic Geometry III,B-
1344,990,Calculus and Analytic Geometry III,B
1219,990,Calculus and Analytic Geometry III,A
8825,990,Calculus and Analytic Geometry III,B+
863,990,Calculus and Analytic Geometry III,C+
126,990,Calculus and Analytic Geometry III,B-
100,990,Calculus and Analytic Geometry III,C+
411,990,Calculus and Analytic Geometry III,C
10402,990,College Geometry,C
